p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.0561572164370709,-0.22562698363708,0.8,0.967,1
0.0562506728889858,-0.226399104960105,0.743,0.867,1
0.056289183043195,-0.234648104462739,0.857,0.967,1
0.056289183043195,-0.278927168535572,0.857,0.967,1
0.056289183043195,-0.231593022853064,0.857,0.967,1
0.0563565304959206,-0.285820962645589,0.914,0.967,1
0.0563565304959206,-0.226934308469772,0.914,0.967,1
0.0564513468482361,-0.233140709922152,0.571,0.8,1
0.0564513468482361,-0.240668891241662,0.571,0.8,1
0.0565394330890687,-0.224355020129778,0.171,0.367,1
0.056602728615833,-0.225594736303492,0.343,0.567,1
0.0566414081005533,-0.2247634953322,0.743,0.933,1
0.0566414081005533,-0.228123296093731,0.8,0.867,1
0.056790750946188,-0.229946128444427,0.771,0.933,1
0.056790750946188,-0.189931570502546,0.829,0.867,1
0.0569129826971216,-0.234530191061192,0.743,1,1
0.0569129826971216,-0.246798227829978,0.743,1,1
0.0569129826971216,-0.23206009983326,0.771,0.967,1
0.0569129826971216,-0.244584335794485,0.8,0.933,1
0.0569129826971216,-0.233407192573134,0.8,0.933,1
0.0569465298463987,-0.224667898994744,0.086,0.267,1
0.0570107952359668,-0.231614213448508,0.771,1,1
0.0570868882465227,-0.196026940548208,0.857,0.933,1
0.057116995983871,-0.223870039486675,0.114,0.3,1
0.057116995983871,-0.2178425274238,0.286,0.1,1
0.0571847433478935,-0.196948806719142,0.971,0.867,1
0.0572119295443287,-0.260958829267879,0.886,1,1
0.0572119295443287,-0.274050887311483,0.943,0.933,1
0.0572131126348754,-0.224172550872735,0.257,0.467,1
0.0572363986871653,-0.285553113810559,0.943,1,1
0.0572363986871653,-0.226567594350132,0.943,1,1
0.0572363986871653,-0.284616330178801,0.943,1,1
0.0572391175723079,-0.251876605214505,0.971,1,1
0.0572391175723079,-0.282659159508853,0.971,1,1
0.0572391175723079,-0.292345512089681,0.971,1,1
0.0572391175723079,-0.270099596236452,0.971,1,1
0.0572391175723079,-0.259856693167346,0.971,1,1
0.0572391175723079,-0.2224241206959,1,1,1
0.0572391175723079,0.177673979902977,1,1,1
0.0572391175723079,-0.200031771638329,1,1,1
0.0572391175723079,-0.125467867028368,1,1,1
0.0572391175723079,-0.226018479640874,1,1,1
0.0572391175723079,-0.158967905416161,1,1,1
0.0572391175723079,-0.25881457883094,1,1,1
0.0572391175723079,-0.290560661399847,1,1,1
0.0572391175723079,-0.264720924993675,1,1,1
0.0572391175723079,-0.156023056270199,1,1,1
0.0572391175723079,0.100971021089944,1,1,1
0.0572391175723079,-0.190971463661835,1,1,1
0.0572391175723079,-0.456008888626383,1,1,1
0.0572391175723079,-0.254473776719406,1,1,1
0.0572391175723079,-0.102813374919524,1,1,1
0.0572391175723079,-0.112210714276752,1,1,1
0.0572391175723079,-0.122732448259042,1,1,1
0.0572391175723079,-0.264995872826353,1,1,1
0.0572391175723079,0.17931642254881,1,1,1
0.0572391175723079,-0.200879662192172,1,1,1
0.0572391175723079,-0.107060309928427,1,1,1
0.0572391175723079,-0.193784339668952,1,1,1
0.0572391175723079,-0.22177087468359,1,1,1
0.0572391175723079,-0.226355309373924,1,1,1
0.0572391175723079,-0.183176165128298,1,1,1
0.0572391175723079,-0.183214709550688,1,1,1
0.0572391175723079,0.105260229721036,1,1,1
0.0572391175723079,-0.218515754334234,1,1,1
0.0572391175723079,-0.212712628232401,1,1,1
0.0572391175723079,-0.177886631800727,1,1,1
0.0572391175723079,-0.146902437164043,1,1,1
0.0572391175723079,-0.253544378152008,1,1,1
0.0572391175723079,-0.182629910842491,1,1,1
0.0572391175723079,-0.269103269106183,1,1,1
0.0572391175723079,-0.150276277142203,1,1,1
0.0572391175723079,-0.150035999885679,1,1,1
0.0572391175723079,-0.217023512333373,1,1,1
0.0573468214961182,-0.224830394934024,0.257,0.533,1
0.057435360864473,-0.227643190925058,0.657,0.9,1
0.0574626832267395,-0.224063436574438,0.029,0.167,1
0.0574626832267395,-0.223868822551125,0.029,0.167,1
0.0575492740755341,-0.225610358658367,0.543,0.8,1
0.0576294805275458,-0.217016516638326,0.314,0.133,1
0.0576485771882642,-0.227475379892221,0.371,0.633,1
0.0576530936428891,-0.237364232002896,0.743,0.967,1
0.0576530936428891,-0.229489431267389,0.8,0.9,1
0.0576530936428891,-0.248172081074644,0.8,0.9,1
0.0577072806747636,-0.228584570563323,0.343,0.6,1
0.0578099842895496,-0.225607160804344,0.543,0.733,1
0.0579757684960442,-0.226339821361991,0.629,0.9,1
0.0580389618772773,-0.225010870258945,0.429,0.7,1
0.0580780998917989,-0.255214327768812,0.914,0.967,1
0.0580780998917989,-0.513007868845505,0.914,0.967,1
0.0580780998917989,-0.231752991077297,0.914,0.967,1
0.0580780998917989,-0.230296459784292,0.914,0.967,1
0.0581918110983264,-0.229505282751108,0.771,0.867,1
0.0582052669731968,-0.224359710809848,0.514,0.867,1
0.0582052669731968,-0.203635105245538,0.743,0.6,1
0.0583442525697783,-0.217321524076053,0.686,0.433,1
0.0583717282495514,-0.226204566469497,0.4,0.633,1
0.058374224337914,-0.229652218435762,0.743,0.933,1
0.0584765374670834,-0.225613105340785,0.629,0.867,1
0.0585562400873513,-0.223153480043194,0.429,0.667,1
0.058601995321507,-0.228153856012272,0.686,0.9,1
0.058601995321507,-0.230367591033374,0.743,0.833,1
0.0586818944223208,-0.226295886339416,0.343,0.633,1
0.0587065312714927,-0.219434487098804,0.514,0.767,1
0.05882782568247,-0.277947190579899,0.829,0.967,1
0.05882782568247,-0.225474034519592,0.829,0.967,1
0.05882782568247,-0.228334454388076,0.857,0.933,1
0.0588859425537171,-0.246890680145185,0.886,0.933,1
0.0589551391959143,-0.250583399635953,0.886,1,1
0.0589551391959143,-0.186131963812239,0.886,1,1
0.0589551391959143,-0.323865230886066,0.886,1,1
0.0589717479855178,-0.226839312402467,0.914,1,1
0.0589717479855178,-0.200915938227588,0.943,0.967,1
0.0589717479855178,-0.227384637849356,0.943,0.967,1
0.058980052611519,-0.258049839072009,0.943,1,1
0.058980052611519,-0.287816102724795,0.943,1,1
0.0589828208544204,-0.23428676515541,1,0.967,1
0.0589828208544204,-0.254469553204223,1,0.967,1
0.0589828208544204,-0.250796079028441,0.971,1,1
0.0589828208544204,-0.172205276963909,0.971,1,1
0.0589828208544204,-0.129506951964954,0.971,1,1
0.0589828208544204,-0.384284108236633,0.971,1,1
0.0589828208544204,-0.2709013099391,0.971,1,1
0.0589828208544204,-0.165097966156058,0.971,1,1
0.0589828208544204,-0.193012473517436,0.971,1,1
0.0589828208544204,-0.248085506807862,0.971,1,1
0.0589828208544204,-0.242628921602171,0.971,1,1
0.0589828208544204,-0.163347556623257,1,1,1
0.0589828208544204,-0.180075761361749,1,1,1
0.0589828208544204,-0.169797012568514,1,1,1
0.0589828208544204,-0.238957932590545,1,1,1
0.0589828208544204,0.238674613268393,1,1,1
0.0589828208544204,0.233870494031993,1,1,1
0.0589828208544204,0.123988336741893,1,1,1
0.0589828208544204,-0.521253686770615,1,1,1
0.0589828208544204,-0.253588919342785,1,1,1
0.0589828208544204,-0.218833647388065,1,1,1
0.0589828208544204,0.506541899782892,1,1,1
0.0589828208544204,-0.417348263323167,1,1,1
0.0589828208544204,-0.218870741024777,1,1,1
0.0589828208544204,-0.120815119462236,1,1,1
0.0589828208544204,-0.206170497171702,1,1,1
0.0589828208544204,-0.181452207815823,1,1,1
0.0589828208544204,0.11228515575196,1,1,1
0.0589828208544204,-0.170712026830405,1,1,1
0.0589828208544204,-0.145898015546351,1,1,1
0.0589828208544204,-0.349521513453217,1,1,1
0.0589828208544204,-0.118827820142274,1,1,1
0.0589828208544204,-0.265501994209745,1,1,1
0.0589828208544204,-0.343367656505167,1,1,1
0.0589828208544204,0.113737636875831,1,1,1
0.0589828208544204,-0.268923801976148,1,1,1
0.0589828208544204,-0.200564411200234,1,1,1
0.0589828208544204,-0.222586094963718,1,1,1
0.0589828208544204,-0.369822231975453,1,1,1
0.0589828208544204,-0.17489997279415,1,1,1
0.0589828208544204,-0.167890462421827,1,1,1
0.0589828208544204,0.110875393295818,1,1,1
0.0589828208544204,0.151080225622257,1,1,1
0.0589828208544204,-0.116701793332855,1,1,1
0.0589828208544204,-0.17674970699493,1,1,1
0.0589828208544204,-0.300402290493485,1,1,1
0.0589828208544204,0.13272107285219,1,1,1
0.0589828208544204,-0.221608227786779,1,1,1
0.0589828208544204,-0.266351962887962,1,1,1
0.0589828208544204,-0.227912943099903,1,1,1
0.0589828208544204,-0.199138229822783,1,1,1
0.0589828208544204,-0.164700259111738,1,1,1
0.0589828208544204,-0.163134499260957,1,1,1
0.0589828208544204,-0.246277690129501,1,1,1
0.0589828208544204,-0.237618858231236,1,1,1
0.0590729529477491,-0.238212569716919,0.743,0.9,1
0.0591773968234297,-0.226319788816483,0.343,0.533,1
0.0591949518286799,-0.238273483389357,0.686,0.867,1
0.0592621710335675,-0.231834530875673,0.486,0.667,1
0.0593435487494772,-0.225136916285122,0.629,0.8,1
0.0593435487494772,-0.225711134258309,0.629,0.8,1
0.0596365186343351,-0.227346784551584,0.8,0.967,1
0.0596378320670542,-0.223340525985442,0.314,0.667,1
0.0597457606646101,-0.194216675356751,0.8,0.8,1
0.0597514511951124,-0.229050358473689,0.686,0.833,1
0.0598307522050274,-0.223167501523847,0,0.1,1
0.0598307522050274,-0.223475859933497,0,0.1,1
0.0598307522050274,-0.22344531193257,0,0.1,1
0.0598307522050274,-0.223265317826345,0,0.1,1
0.0598307522050274,-0.223231517008998,0,0.1,1
0.0598307522050274,-0.224761703902575,0,0.1,1
0.0598307522050274,-0.22342000446266,0,0.1,1
0.0598307522050274,-0.223270274492786,0,0.1,1
0.0598307522050274,-0.223276578080092,0,0.1,1
0.0598307522050274,-0.223303866151635,0,0.1,1
0.0598307522050274,-0.223431897418321,0,0.1,1
0.0598307522050274,-0.223115754593673,0,0.1,1
0.0598307522050274,-0.223176769679357,0,0.1,1
0.0598307522050274,-0.223779257732301,0,0.1,1
0.0598307522050274,-0.223284013063821,0,0.1,1
0.0598307522050274,-0.223310347667751,0,0.1,1
0.0598307522050274,-0.223439469417604,0,0.1,1
0.0598307522050274,-0.224394497205777,0,0.1,1
0.0598307522050274,-0.223435161594524,0,0.1,1
0.0598307522050274,-0.224258779715344,0,0.1,1
0.0598307522050274,-0.223351234604964,0,0.1,1
0.0598307522050274,-0.223477346351119,0,0.1,1
0.0598307522050274,-0.223290585917035,0,0.1,1
0.0598307522050274,-0.223998247073714,0,0.1,1
0.0598307522050274,-0.223547038414415,0,0.1,1
0.0598307522050274,-0.223346741054507,0,0.1,1
0.0598307522050274,-0.223325486961112,0,0.1,1
0.0598307522050274,-0.223184208584173,0,0.1,1
0.0598307522050274,-0.223326823307763,0,0.1,1
0.0598307522050274,-0.223911141416966,0,0.1,1
0.0598307522050274,-0.223391105267643,0,0.1,1
0.0598307522050274,-0.223872684220663,0,0.1,1
0.0598307522050274,-0.223998302322588,0,0.1,1
0.0598307522050274,-0.223487105824757,0,0.1,1
0.0598307522050274,-0.223439323605615,0,0.1,1
0.0598307522050274,-0.223219498569844,0,0.1,1
0.0598307522050274,-0.223231624296489,0,0.1,1
0.0598307522050274,-0.223242903621414,0,0.1,1
0.0598307522050274,-0.223266555004185,0,0.1,1
0.0598307522050274,-0.224811645209389,0,0.1,1
0.0598877953885587,-0.227464873213208,0.457,0.667,1
0.0599651414157997,-0.238843794659113,0.771,0.867,1
0.0600042264858115,-0.219878971406046,0.571,0.8,1
0.0600042264858115,-0.225242478520688,0.571,0.8,1
0.0600155321125062,-0.224082906510374,0.143,0.333,1
0.0601237294057559,-0.225729999447829,0.314,0.5,1
0.0601577188759459,-0.221270355176771,0.114,0,1
0.0601577188759459,-0.220425221403732,0.114,0,1
0.0601577188759459,-0.220761124240011,0.114,0,1
0.0601577188759459,-0.220418289713073,0.114,0,1
0.0601577188759459,-0.22125708225704,0.114,0,1
0.0601577188759459,-0.220904459562593,0.114,0,1
0.0601577188759459,-0.220436206277504,0.114,0,1
0.0601577188759459,-0.221026720909888,0.114,0,1
0.0601577188759459,-0.220887180264817,0.114,0,1
0.0601577188759459,-0.219538368765153,0.114,0,1
0.0601577188759459,-0.221484371463323,0.114,0,1
0.0601577188759459,-0.221193981334519,0.114,0,1
0.0601577188759459,-0.220782344263043,0.114,0,1
0.0601577188759459,-0.220039514401821,0.114,0,1
0.0601577188759459,-0.219832536911873,0.114,0,1
0.0601577188759459,-0.219873396091842,0.114,0,1
0.0601577188759459,-0.221142546447546,0.114,0,1
0.0601577188759459,-0.221321318395616,0.114,0,1
0.0601577188759459,-0.220500526015026,0.114,0,1
0.0601577188759459,-0.220924790580546,0.114,0,1
0.0601577188759459,-0.221114580292955,0.114,0,1
0.0602676464404191,-0.234541888551693,0.657,0.833,1
0.0603890315356012,-0.230214773503647,0.629,0.967,1
0.0604039877757018,-0.227270855819548,0.486,0.7,1
0.0604248890242364,-0.227158892545662,0.543,0.767,1
0.0604296983316993,-0.224292391945961,0.257,0.5,1
0.0604323643158781,-0.201316212144666,0.857,0.867,1
0.0605337491246061,-0.235354026100989,0.771,1,1
0.0605337491246061,-0.199142680204131,0.886,0.867,1
0.0606123760414936,-0.224948955569849,0.6,0.8,1
0.0606126184218473,-0.231822804496336,0.8,1,1
0.0606126184218473,-0.233373410647692,0.829,0.967,1
0.0607140402762323,-0.196274084171169,0.914,0.933,1
0.0607395938152583,-0.228147451772687,0.629,0.833,1
0.0607422166866638,-0.21978940467698,0.886,1,1
0.0607422166866638,-0.235586457285882,0.886,1,1
0.060759123297297,-0.173282179929939,0.914,1,1
0.060759123297297,-0.274007085990465,0.914,1,1
0.060759123297297,-0.181202059514355,0.971,0.933,1
0.0607675768173695,-0.255643523711166,0.943,1,1
0.0607675768173695,-0.260145480899221,0.943,1,1
0.0607675768173695,-0.29947162052956,0.943,1,1
0.0607675768173695,-0.344103793311131,0.943,1,1
0.0607675768173695,-0.242471890408097,0.943,1,1
0.0607703946891918,-0.151776642686748,0.971,1,1
0.0607703946891918,-0.361089429142281,0.971,1,1
0.0607703946891918,-0.243655626773116,0.971,1,1
0.0607703946891918,-0.101114033412293,0.971,1,1
0.0607703946891918,-0.222175127587705,0.971,1,1
0.0607703946891918,-0.262390373213537,0.971,1,1
0.0607703946891918,-0.528193052368819,0.971,1,1
0.0607703946891918,-0.216569834241308,0.971,1,1
0.0607703946891918,-0.241244004769276,1,1,1
0.0607703946891918,-0.378738426071017,1,1,1
0.0607703946891918,0.108468706681597,1,1,1
0.0607703946891918,-0.188001261206466,1,1,1
0.0607703946891918,-0.167507191415127,1,1,1
0.0607703946891918,-0.105647468978969,1,1,1
0.0607703946891918,0.108534257886078,1,1,1
0.0607703946891918,-0.10420218915317,1,1,1
0.0607703946891918,-0.215578557475004,1,1,1
0.0607703946891918,-0.417923704560894,1,1,1
0.0607703946891918,0.141743652207803,1,1,1
0.0607703946891918,-0.208748076374074,1,1,1
0.0607703946891918,-0.461041999504035,1,1,1
0.0607703946891918,-0.145759225800834,1,1,1
0.0607703946891918,-0.117830656560993,1,1,1
0.0607703946891918,-0.136652286147642,1,1,1
0.0607703946891918,-0.159969685254848,1,1,1
0.0607703946891918,-1.15994775830085,1,1,1
0.0607703946891918,-0.3068853960645,1,1,1
0.0607703946891918,-0.342180221794057,1,1,1
0.0607703946891918,-0.214700270991321,1,1,1
0.0607703946891918,-0.243772711097173,1,1,1
0.0607703946891918,-0.217367030344712,1,1,1
0.0607703946891918,-0.117046681580351,1,1,1
0.0607703946891918,-0.122168054172777,1,1,1
0.0607703946891918,-0.285027284355833,1,1,1
0.0607703946891918,-0.268627741919037,1,1,1
0.0607703946891918,-0.172112689868292,1,1,1
0.0607703946891918,0.100278276316317,1,1,1
0.0607703946891918,-0.163605400133706,1,1,1
0.0607703946891918,-0.221975262746788,1,1,1
0.0607703946891918,-0.147666003504181,1,1,1
0.0607703946891918,0.106798780711852,1,1,1
0.0607703946891918,-0.143460242667018,1,1,1
0.0607703946891918,-0.100987229942605,1,1,1
0.0607703946891918,-0.112297693933911,1,1,1
0.0607703946891918,-0.120700501677316,1,1,1
0.0607703946891918,-0.216858720266948,1,1,1
0.0607703946891918,-0.128739500606922,1,1,1
0.0607703946891918,-0.145543535976988,1,1,1
0.0607703946891918,-0.221223972275173,1,1,1
0.0607703946891918,-0.231644834989102,1,1,1
0.0607703946891918,-0.226405895007213,1,1,1
0.0607703946891918,-0.142169265565374,1,1,1
0.0607703946891918,-0.232546775706297,1,1,1
0.0607703946891918,-0.172865060599221,1,1,1
0.0608684756386794,-0.208562281120994,0.8,0.833,1
0.0609895809639695,-0.223686798161622,0.029,0.167,1
0.0609990521797357,-0.230351329139652,0.743,0.8,1
0.0611688428715459,-0.228662494772355,0.543,0.8,1
0.0612120282237787,-0.225691715786585,0.743,0.967,1
0.061225473545481,-0.235243653135924,0.429,0.6,1
0.0612993511394362,-0.228754090310869,0.657,0.933,1
0.0612993511394362,-0.226128904876039,0.714,0.867,1
0.0613613370642367,-0.216698328423335,0.429,0.267,1
0.0615720113862084,-0.232659012483433,0.686,0.833,1
0.0615813904104087,-0.233010906891379,0.857,0.967,1
0.0615813904104087,-0.234594052371084,0.857,0.967,1
0.0615813904104087,-0.205101465561086,0.914,0.9,1
0.0617852098410462,-0.225768822386089,0.457,0.667,1
0.0618490513646465,-0.233170179967385,0.6,0.767,1
0.0619720771947966,-0.2243277980543,0.771,0.9,1
0.0621026208101092,-0.225933914232924,0.514,0.833,1
0.0621296463418254,-0.202891443650708,0.829,0.867,1
0.0622174563815615,-0.224486285926619,0.114,0.3,1
0.0622174563815615,-0.224790749452652,0.114,0.3,1
0.0622586004799309,-0.226899540449476,0.829,0.9,1
0.0623617856001594,-0.228358465359081,0.829,0.933,1
0.0623617856001594,-0.255082837770032,0.886,0.867,1
0.0623617856001594,-0.199107925777622,0.886,0.867,1
0.062401706856065,-0.224751854658592,0.086,0.267,1
0.0624089369462974,-0.226448115170472,0.514,0.767,1
0.0624168056804365,-0.225281876380349,0.457,0.767,1
0.0624420540107452,-0.230016169605812,0.829,0.967,1
0.0624567004558646,-0.212491649210257,0.571,0.3,1
0.0624567004558646,-0.225992427217422,0.343,0.567,1
0.0624829314554698,-0.225004779465565,0.143,0.333,1
0.062499372303576,-0.224425749849688,0.6,0.933,1
0.062502262927222,-0.248405739255231,0.829,1,1
0.062502262927222,-0.236148800782393,0.829,1,1
0.062540850632951,-0.226021052478231,0.286,0.467,1
0.0625452732738147,-0.221959913408451,0.857,1,1
0.0625452732738147,-0.226577382458366,0.857,1,1
0.0625452732738147,-0.268495237707509,0.857,1,1
0.0625452732738147,-0.226910815791636,0.857,1,1
0.062573948674698,-0.241389403894806,0.886,1,1
0.0625911546191388,-0.265687359329426,0.943,0.967,1
0.06259975778911,-0.27062103066198,1,0.933,1
0.06259975778911,-0.222175742856026,0.943,1,1
0.06259975778911,-0.139086356704865,0.943,1,1
0.06259975778911,-0.249108482595377,0.943,1,1
0.06259975778911,-0.232961719242322,0.943,1,1
0.06259975778911,-0.28235066865176,0.943,1,1
0.06259975778911,-0.22982099677098,0.943,1,1
0.06259975778911,-0.256329098264469,0.943,1,1
0.06259975778911,-0.235753882377497,0.943,1,1
0.06259975778911,-0.248992995915081,0.943,1,1
0.06259975778911,-0.22691160420712,0.943,1,1
0.0626026255417126,-0.178252441800896,1,0.967,1
0.0626026255417126,-0.304934612126478,0.971,1,1
0.0626026255417126,-0.249320934350043,0.971,1,1
0.0626026255417126,-0.223771611308885,0.971,1,1
0.0626026255417126,-0.229507413316094,0.971,1,1
0.0626026255417126,-0.236586655136823,0.971,1,1
0.0626026255417126,-0.232877035141732,0.971,1,1
0.0626026255417126,-0.158952504138458,0.971,1,1
0.0626026255417126,-0.162945946021317,1,1,1
0.0626026255417126,-0.209377403996716,1,1,1
0.0626026255417126,-0.421146776119191,1,1,1
0.0626026255417126,-0.339089594456067,1,1,1
0.0626026255417126,-0.206868935012673,1,1,1
0.0626026255417126,-0.166291185225299,1,1,1
0.0626026255417126,-0.186239969407648,1,1,1
0.0626026255417126,-0.186436999355599,1,1,1
0.0626026255417126,0.210105199694352,1,1,1
0.0626026255417126,-0.142020237846063,1,1,1
0.0626026255417126,-0.121983141273856,1,1,1
0.0626026255417126,-0.243413475425105,1,1,1
0.0626026255417126,-0.149348368831819,1,1,1
0.0626026255417126,-0.124256422202529,1,1,1
0.0626026255417126,-0.336604332927984,1,1,1
0.0626026255417126,0.207972751741196,1,1,1
0.0626026255417126,-0.209054489502052,1,1,1
0.0626026255417126,-0.320641659790876,1,1,1
0.0626026255417126,-0.175106948277711,1,1,1
0.0626026255417126,-0.467863330688495,1,1,1
0.0626026255417126,0.221586796401713,1,1,1
0.0626026255417126,-0.220356067913379,1,1,1
0.0626026255417126,-0.257292905425663,1,1,1
0.0626026255417126,-0.135902447845191,1,1,1
0.0626026255417126,-0.264431444846779,1,1,1
0.0626026255417126,-0.23342621731047,1,1,1
0.0626026255417126,0.108138061030391,1,1,1
0.0626026255417126,0.180214798365485,1,1,1
0.0626026255417126,-0.176535327737608,1,1,1
0.0626026255417126,-0.211295028047898,1,1,1
0.0626026255417126,-0.113409550564742,1,1,1
0.0626026255417126,-0.123148475333876,1,1,1
0.0626026255417126,-0.102712505004699,1,1,1
0.0626026255417126,-0.2152520737246,1,1,1
0.0626026255417126,-0.105575434146673,1,1,1
0.0626026255417126,-0.289846581532838,1,1,1
0.0626026255417126,-0.717783746069219,1,1,1
0.0626026255417126,-0.14382665780037,1,1,1
0.0626026255417126,-0.263704597540252,1,1,1
0.0626026255417126,-0.63922588795083,1,1,1
0.0626026255417126,-0.163279280903105,1,1,1
0.0626026255417126,-0.198184017513058,1,1,1
0.0626026255417126,-0.229462639272277,1,1,1
0.0626026255417126,-0.18731127079514,1,1,1
0.0626026255417126,0.216445650441405,1,1,1
0.0626026255417126,-0.178309968130759,1,1,1
0.0626026255417126,-0.161129997089152,1,1,1
0.0626026255417126,-0.196233329123782,1,1,1
0.0626026255417126,0.237187008604264,1,1,1
0.0626026255417126,-0.242428335159905,1,1,1
0.0626026255417126,-0.120759938958027,1,1,1
0.0626026255417126,-1.4168686911589,1,1,1
0.0627089791907145,-0.243336462619812,0.686,0.967,1
0.062836473795226,-0.226222205425796,0.171,0.4,1
0.0630481622890074,-0.212193966692058,0.714,0.6,1
0.063062645495018,-0.226180871958217,0.2,0.4,1
0.0631914304580015,-0.22825751819405,0.429,0.6,1
0.0632927896234567,-0.232436425408094,0.8,0.967,1
0.0632927896234567,-0.276549294967824,0.857,0.9,1
0.063419102960031,-0.217202745179091,0.714,0.9,1
0.0634382552171913,-0.235834971682563,0.629,0.9,1
0.0634852035023744,-0.224676155942546,0.171,0.367,1
0.063506807037303,-0.195495587250349,0.914,0.967,1
0.063506807037303,-0.191943548962181,0.914,0.967,1
0.063506807037303,-0.23324621434874,0.914,0.967,1
0.063506807037303,-0.171474669568183,0.914,0.967,1
0.0635328414383832,-0.194239025085555,0.971,0.967,1
0.0636043188009526,-0.226154887261147,0.371,0.567,1
0.0636278850423583,-0.220463828497236,0.229,0.067,1
0.0636463480596552,-0.233286449822038,0.714,0.933,1
0.0638386993749248,-0.218445896013161,0.714,0.967,1
0.0640055723871107,-0.212586303106513,0.686,0.633,1
0.0640987175517835,-0.230094030742774,0.686,0.9,1
0.0640987175517835,-0.233924303850561,0.743,0.833,1
0.0641302559921123,-0.226305886484186,0.743,1,1
0.0641302559921123,-0.241046590391754,0.8,0.933,1
0.0641302559921123,-0.256936628748595,0.8,0.933,1
0.0641938055592804,-0.224006298515286,0.4,0.633,1
0.0642040409179968,-0.113769956900608,0.771,0.5,1
0.0642352499243566,-0.231208719466794,0.829,0.933,1
0.0642352499243566,-0.249975730557911,0.886,0.867,1
0.0643169240223876,-0.248797875603008,0.886,0.9,1
0.0643169240223876,-0.253539842245695,0.886,0.9,1
0.0643349923690559,-0.225372653561172,0.257,0.433,1
0.064378186534812,-0.223032143325424,0.829,1,1
0.064378186534812,-0.224755424576278,0.886,0.933,1
0.0643887615131995,-0.238766425025985,0.657,0.867,1
0.0644219490985666,-0.28151258726498,0.886,0.967,1
0.0644511258148991,-0.234830343950566,0.886,1,1
0.0644511258148991,-0.224231761974311,0.886,1,1
0.064468632486152,-0.247176043186189,0.914,1,1
0.064468632486152,-0.233591933477875,0.914,1,1
0.064468632486152,-0.23180292548523,0.914,1,1
0.064468632486152,-0.280409531752579,0.943,0.967,1
0.0644773860019638,-0.306291251141922,0.943,1,1
0.0644803038672444,-0.233593678798378,0.971,1,1
0.0644803038672444,-0.355376661389493,0.971,1,1
0.0644803038672444,-0.264681974826622,0.971,1,1
0.0644803038672444,-0.170586047593105,0.971,1,1
0.0644803038672444,-0.247075779199115,0.971,1,1
0.0644803038672444,-0.237851471117223,0.971,1,1
0.0644803038672444,-0.250128889561253,0.971,1,1
0.0644803038672444,-0.219660208400695,0.971,1,1
0.0644803038672444,-0.253126188519537,0.971,1,1
0.0644803038672444,-0.130462448734513,1,1,1
0.0644803038672444,-0.169924466285323,1,1,1
0.0644803038672444,-0.127080875997699,1,1,1
0.0644803038672444,-0.240998100126609,1,1,1
0.0644803038672444,-0.209740683735095,1,1,1
0.0644803038672444,-0.347238732486051,1,1,1
0.0644803038672444,0.203794518329999,1,1,1
0.0644803038672444,-0.229370201639038,1,1,1
0.0644803038672444,-0.360599197910063,1,1,1
0.0644803038672444,-0.194059128389925,1,1,1
0.0644803038672444,-0.155001778985946,1,1,1
0.0644803038672444,-0.197034410656644,1,1,1
0.0644803038672444,0.240414653676595,1,1,1
0.0644803038672444,-0.141120883648275,1,1,1
0.0644803038672444,-0.138086038753294,1,1,1
0.0644803038672444,-0.153679075485763,1,1,1
0.0644803038672444,-0.183920999684158,1,1,1
0.0644803038672444,-0.103865076734913,1,1,1
0.0644803038672444,-0.112817581967325,1,1,1
0.0644803038672444,-0.136909014770486,1,1,1
0.0644803038672444,-0.249330312434346,1,1,1
0.0644803038672444,-0.224874677219646,1,1,1
0.0644803038672444,-0.174258406268355,1,1,1
0.0644803038672444,-0.454611253746731,1,1,1
0.0644803038672444,0.123815251751485,1,1,1
0.0644803038672444,-0.208843266314918,1,1,1
0.0644803038672444,-0.125389171540396,1,1,1
0.0644803038672444,-0.188904119813193,1,1,1
0.0644803038672444,-0.182118161673609,1,1,1
0.0644803038672444,-0.155195008828022,1,1,1
0.0644803038672444,-0.236706746253077,1,1,1
0.0644803038672444,-0.176594672412181,1,1,1
0.0644803038672444,-0.148798611419856,1,1,1
0.0644803038672444,0.13010469992382,1,1,1
0.0644803038672444,-0.157318294975341,1,1,1
0.0644803038672444,-0.164729617267671,1,1,1
0.0644803038672444,-0.100500632139119,1,1,1
0.0644803038672444,-0.198188464682801,1,1,1
0.0644803038672444,-0.385544327705961,1,1,1
0.0644803038672444,-0.229301593821833,1,1,1
0.0644803038672444,-0.155289041689019,1,1,1
0.0644803038672444,-0.205438550504824,1,1,1
0.0644803038672444,-0.159534079067231,1,1,1
0.0644803038672444,0.14449366290139,1,1,1
0.0646939409775442,-0.223640997255965,0.029,0.167,1
0.0646939409775442,-0.223893786713081,0.029,0.167,1
0.0647439916626182,-0.23247369795536,0.657,0.9,1
0.0649056998172838,-0.220595120426972,0.286,0.1,1
0.0649414009487846,-0.235417667077063,0.657,0.767,1
0.0650336412806607,-0.224432178249504,0.143,0.333,1
0.0650336412806607,-0.219184559938865,0.314,0.133,1
0.065189266099615,-0.258502546632125,0.8,0.967,1
0.0652092718458667,-0.22588370242603,0.429,0.6,1
0.0653114001601364,-0.223854694418302,0.2,0.433,1
0.0653246161950103,-0.20571684454272,0.886,0.7,1
